decision_stratum_id,passenger_equivalent_service_count,representative_service_identity_id,representative_plan_id,all_service_identity_ids_json,all_representative_plan_ids_json,topology_family_aliases_json,practical_tiebreak_invoked,practical_tiebreak_rule,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_worker_od_mass_upper_bound,stress_min_connection_match_share,span_minutes,annual_service_days,uniform_headway_min,stress_max_unmatched_connection_event_count,stress_worst_route_weighted_mean_gap_min,stress_max_incomplete_route_count,stress_max_fleet_recovery15,public_route_count,exact_annual_bus_km,public_explicit_field_check_pending_count,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,robust_frontier_classes,primary_selected,runner_up_selected,minimum_public_pattern_departures_per_service_day,minimum_public_pattern_departures_per_year,population_access_auc_5_10,worst_municipality_access_auc_5_10,resident_access_service_opportunity_index,worst_municipality_access_service_opportunity_index,territorial_worker_od_service_opportunity_upper_bound,accessibility_utility_is_passenger_trip_count,accessibility_utility_is_modal_share,weighted_composite_score_used,accessibility_utility_frontier_member
P2STRATUM_79e589a27685291a,1,P2SERVICE_a2356e1a2e756b24,P2PLAN_1144a000d71a698c,"[""P2SERVICE_a2356e1a2e756b24""]","[""P2PLAN_1144a000d71a698c""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.09100749487,0.209522455427,0.263457146566,0.0,0.0,0.0,956.0,0.9908256880733946,1110,365,60,1,31.893820243668937,1,1,1,103268.025512,3,3,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,6935,0.18475490548769996,0.0,1281.2752695571992,0.0,6629860.0,false,false,false,false
P2STRATUM_7d371b031b00ab95,1,P2SERVICE_36c3b2f61fa82c44,P2PLAN_57c55c2ee8e62768,"[""P2SERVICE_36c3b2f61fa82c44""]","[""P2PLAN_57c55c2ee8e62768""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.045114203683,0.128824319301,0.175435846911,0.0,0.0,0.0,956.0,0.9920634920634921,960,312,30,1,25.032035356963867,1,2,1,110783.306739,3,3,0,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,9984,0.11303359013760002,0.0,1128.5273639337986,0.0,9544704.0,false,false,false,false
P2STRATUM_7e6d0176544503c1,1,P2SERVICE_71e7d048ce9fe4a2,P2PLAN_66f8ee0a6f4e6ba6,"[""P2SERVICE_71e7d048ce9fe4a2""]","[""P2PLAN_66f8ee0a6f4e6ba6""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.086041434286,0.210009750506,0.252942038261,0.0,0.0,0.0,490.0,0.9726775956284153,1110,260,20,5,17.36445786273645,1,2,1,98848.925375,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,55,14300,0.181405713191,0.0,2594.1016986312998,0.0,7007000.0,false,false,false,false
P2STRATUM_7ed00e240eeed489,1,P2SERVICE_f7cab5bd7bfadc6b,P2PLAN_64b83af6b46b2c8a,"[""P2SERVICE_f7cab5bd7bfadc6b""]","[""P2PLAN_64b83af6b46b2c8a""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.132517015798,0.275294612334,0.337172414787,0.0,0.0,0.0,641.0,0.963302752293578,1110,365,60,4,31.941894960113867,1,1,1,108032.174332,0,0,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,18,6570,0.2448368938638,0.0,1608.5783926851661,0.0,4211370.0,false,false,false,false
P2STRATUM_825f1b52e3bf87d4,1,P2SERVICE_123a44474fa840e0,P2PLAN_425e20c4485ed3fd,"[""P2SERVICE_123a44474fa840e0""]","[""P2PLAN_425e20c4485ed3fd""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.079793958306,0.19973600812,0.30220495651,0.0,0.0,0.0,787.0,0.9681818181818181,1110,312,60,7,33.26857652486894,2,2,2,109894.006345,2,2,2,ROBUST_PASSENGER_UNRESTRICTED,false,false,18,5616,0.1842471828538,0.0,1034.7321789069408,0.0,4419792.0,false,false,false,false
P2STRATUM_83675558a4249ff5,1,P2SERVICE_1b885205f30b8ca8,P2PLAN_64703aea90013c7c,"[""P2SERVICE_1b885205f30b8ca8""]","[""P2PLAN_64703aea90013c7c""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.091818396615,0.22286541195,0.280493417998,0.0,0.0,0.0,447.0,0.9829931972789115,1110,312,30,5,21.811783280813867,2,2,2,105664.205124,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,11544,0.19507690855909998,0.0,2251.96783240625,0.0,5160168.0,false,false,false,false
P2STRATUM_875a2657c9c6e14c,1,P2SERVICE_9bee006fac6d0fa9,P2PLAN_cec7e02e6d491ee5,"[""P2SERVICE_9bee006fac6d0fa9""]","[""P2PLAN_cec7e02e6d491ee5""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,0.9817351598173516,1110,260,15,4,17.037241927221654,1,3,1,108900.079113,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,74,19240,0.138251455614,0.0020708389817,2659.9580060133603,39.842942007908,0.0,false,false,false,true
P2STRATUM_883a0c000f661725,1,P2SERVICE_5e2ffd803e49454a,P2PLAN_2a15a2d3edbb6277,"[""P2SERVICE_5e2ffd803e49454a""]","[""P2PLAN_2a15a2d3edbb6277""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.082656930236,0.22433190438,0.322462923119,0.0,0.0,0.0,447.0,0.9841269841269841,960,312,30,2,22.62054309649612,1,2,1,109711.417031,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,9984,0.2014556158846,0.0,2011.3328689918465,0.0,4462848.0,false,false,false,false
P2STRATUM_8b49ebe381ce89a1,1,P2SERVICE_8f5c518d34d9dad5,P2PLAN_49027f5fccbe2799,"[""P2SERVICE_8f5c518d34d9dad5""]","[""P2PLAN_49027f5fccbe2799""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.063693868975,0.140955820367,0.17857677038,0.0,0.0,0.0,643.0,0.9947368421052631,960,365,15,1,16.825620064790712,1,2,1,105472.039522,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,23360,0.125301424952,0.0,2927.04128687872,0.0,15020480.0,false,false,false,true
P2STRATUM_8f189c53c27128b6,1,P2SERVICE_d29ec1861f522f08,P2PLAN_11ae71ec7bc9ff42,"[""P2SERVICE_d29ec1861f522f08""]","[""P2PLAN_11ae71ec7bc9ff42""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.04676944458,0.121359780663,0.186539274648,0.0,0.0,0.0,643.0,0.972972972972973,1110,312,20,5,16.483556736155748,1,2,1,108584.565049,2,2,0,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,56,17472,0.11201857863510001,0.0,1957.1886059124674,0.0,11234496.0,false,false,false,false
P2STRATUM_8f4e522e1d35fd7b,1,P2SERVICE_4c9c58af87d94b60,P2PLAN_cc468b952480411c,"[""P2SERVICE_4c9c58af87d94b60""]","[""P2PLAN_cc468b952480411c""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.107034174099,0.234686081826,0.313223931841,0.0,0.0,0.0,753.0,0.963302752293578,1110,365,60,4,32.034552667963865,1,1,1,105576.712295,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,18,6570,0.21209807951090004,0.0,1393.4843823866133,0.0,4947210.0,false,false,false,false
P2STRATUM_8f883fd41230a33a,1,P2SERVICE_2c8b588824bddea3,P2PLAN_9dd6bba7a97bcf9c,"[""P2SERVICE_2c8b588824bddea3""]","[""P2PLAN_9dd6bba7a97bcf9c""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.060460001139,0.174186053443,0.244271439176,0.0,0.006505370732,0.009189912991,490.0,0.9841269841269841,960,312,30,2,22.41255667694612,1,2,1,107558.568819,2,2,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,9984,0.1540853148984,0.0050906679642,1538.3877839456256,50.8252289545728,4892160.0,false,false,false,true
P2STRATUM_9034a740a1c00484,1,P2SERVICE_d04ea957845c72b6,P2PLAN_dbdcdcd2f9832d73,"[""P2SERVICE_d04ea957845c72b6""]","[""P2PLAN_dbdcdcd2f9832d73""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.150450585904,0.328482875665,0.457178809315,0.0,0.0,0.0,733.0,0.9789473684210527,960,260,60,4,28.32919703321254,2,3,2,109095.113254,3,3,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,4160,0.30081237546670003,0.0,1251.379481941472,0.0,3049280.0,false,false,false,false
P2STRATUM_9397c1f869a3178c,1,P2SERVICE_15c277d6fa1b34cb,P2PLAN_95d4b550d02d2818,"[""P2SERVICE_15c277d6fa1b34cb""]","[""P2PLAN_95d4b550d02d2818""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.131669485969,0.279851259256,0.367052696251,0.035148434382,0.13167864373,0.1719969483,567.0,0.9818181818181818,1110,260,60,4,32.50651247701894,2,2,2,95581.544853,1,1,4,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,4940,0.2528370146689,0.11078324183959998,1249.0148524643662,547.2692146876238,2800980.0,false,false,false,false
P2STRATUM_93cba5a4a35639a2,1,P2SERVICE_cd71419912ff168f,P2PLAN_0c809439e81a7930,"[""P2SERVICE_cd71419912ff168f""]","[""P2PLAN_0c809439e81a7930""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.073785804381,0.151342286734,0.183770644809,0.0,0.0,0.0,956.0,0.9862068965517241,1110,260,30,2,17.889159696781615,1,2,1,108677.258009,4,4,0,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,9620,0.1345610136431,0.0,1294.4769512466219,0.0,9196720.0,false,false,false,false
P2STRATUM_94207fe8dea9e685,1,P2SERVICE_15f971bc26a48145,P2PLAN_3388615216040c67,"[""P2SERVICE_15f971bc26a48145""]","[""P2PLAN_3388615216040c67""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.091818396615,0.22286541195,0.280493417998,0.0,0.0,0.0,447.0,0.984375,960,365,30,4,21.811783280813867,2,2,2,106909.036369,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,11680,0.19507690855909998,0.0,2278.498291970288,0.0,5220960.0,false,false,false,false
P2STRATUM_950f4fafde410ca9,1,P2SERVICE_1791184ec7dc5b01,P2PLAN_1f23571e952e750c,"[""P2SERVICE_1791184ec7dc5b01""]","[""P2PLAN_1f23571e952e750c""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.162592736817,0.303194432711,0.373691989625,0.0,0.0,0.0,753.0,0.963302752293578,1110,312,60,4,32.94903199790044,1,1,1,106242.285575,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,18,5616,0.2751134353256,0.0,1545.0370527885696,0.0,4228848.0,false,false,false,false
P2STRATUM_9608294ce7e6a82d,1,P2SERVICE_544babdc478036d3,P2PLAN_0185db16aba79177,"[""P2SERVICE_544babdc478036d3""]","[""P2PLAN_0185db16aba79177""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.054041232219,0.126931299645,0.183037387245,5.0341214e-05,5.0341214e-05,0.010743097632,356.0,0.9863945578231292,1110,312,30,4,20.77641062861387,2,2,2,103302.063705,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,11544,0.1162854969372,0.0021888924976,1342.3997766430368,25.268574992294397,4109664.0,false,false,false,true
P2STRATUM_968d2f671a7486c3,1,P2SERVICE_882dce9fcfa7cc65,P2PLAN_11a0a12ba0b1b799,"[""P2SERVICE_882dce9fcfa7cc65""]","[""P2PLAN_11a0a12ba0b1b799""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.070148721939,0.189422990515,0.252829648743,0.033694851388,0.055548320348,0.063137253657,641.0,0.9841269841269841,960,260,30,2,22.748855355796124,1,2,1,100626.227404,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,8320,0.1663220415878,0.050510066321799996,1383.7993860104962,420.243751797376,5333120.0,false,false,false,true
P2STRATUM_9cb6675b3f408c26,1,P2SERVICE_6232b3d2de6d7e79,P2PLAN_8e924caa10a137ef,"[""P2SERVICE_6232b3d2de6d7e79""]","[""P2PLAN_8e924caa10a137ef""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.09851741113,0.234141220948,0.278320318096,0.0,0.0,0.0,221.0,0.9727891156462585,1110,365,30,4,22.119365068231616,1,2,1,95793.217634,2,2,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,13505,0.20228989743219997,0.0,2731.9250648218604,0.0,2984605.0,false,false,false,false
P2STRATUM_9fdacc466f0bca8a,1,P2SERVICE_27fd3b760af19e5f,P2PLAN_c038e6a5b4f14c54,"[""P2SERVICE_27fd3b760af19e5f""]","[""P2PLAN_c038e6a5b4f14c54""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.055990090942,0.158428724316,0.212977207792,0.0,5.0341214e-05,5.0341214e-05,221.0,0.9873417721518988,960,312,20,2,17.845923039697016,1,2,1,105176.002838,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,14976,0.138606830999,3.52388498e-05,2075.775901041024,0.5277370146047999,3309696.0,false,false,false,true
P2STRATUM_9fe9d87e81b4ce54,1,P2SERVICE_4c1a2744b41c05ec,P2PLAN_54789cebec451191,"[""P2SERVICE_4c1a2744b41c05ec""]","[""P2PLAN_54789cebec451191""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.066999800132,0.184082395339,0.263065498573,0.0,0.0,0.000465712767,134.0,0.9873417721518988,960,260,20,4,16.580338277559033,2,4,2,107266.136028,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,12480,0.16475423742370002,9.31425534e-05,2056.1328830477764,1.162419066432,1672320.0,false,false,false,true
P2STRATUM_a07c2c7b3b1fd404,1,P2SERVICE_c88356679e4ec210,P2PLAN_06b6b389dad0888e,"[""P2SERVICE_c88356679e4ec210""]","[""P2PLAN_06b6b389dad0888e""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.095430465648,0.217128947577,0.253311237537,0.0,0.0,0.0,221.0,0.9947368421052631,960,312,15,1,16.539172764399584,1,2,1,98667.344176,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,19968,0.1878558609903,0.0,3751.1058322543104,0.0,4412928.0,false,false,false,true
P2STRATUM_a0fa51515ec37e14,1,P2SERVICE_5a9c97fb577c4602,P2PLAN_2f26793a5ca20960,"[""P2SERVICE_5a9c97fb577c4602""]","[""P2PLAN_2f26793a5ca20960""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.074554775408,0.197433956518,0.264277129304,0.0,0.0,0.0,956.0,0.9787234042553191,960,365,60,2,29.475377654362543,1,2,1,109864.612411,3,3,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,5840,0.17393883674219998,0.0,1015.8028065744479,0.0,5583040.0,false,false,false,false
P2STRATUM_a155c46e1b6827ae,1,P2SERVICE_15e3ba89c460c8c5,P2PLAN_38812b11699fdff6,"[""P2SERVICE_15e3ba89c460c8c5""]","[""P2PLAN_38812b11699fdff6""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.095430465648,0.217128947577,0.253311237537,0.0,0.0,0.0,221.0,0.9817351598173516,1110,260,15,4,16.504713458571654,1,2,1,95070.097253,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,74,19240,0.1878558609903,0.0,3614.346765453372,0.0,4252040.0,false,false,false,false
P2STRATUM_a4e54a7317c2f039,1,P2SERVICE_b93a3aa7dae843d6,P2PLAN_39e022cd96f3ccba,"[""P2SERVICE_b93a3aa7dae843d6""]","[""P2PLAN_39e022cd96f3ccba""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.089500296527,0.202591291596,0.257446122229,0.033694851388,0.055548320348,0.063137253657,1234.0,0.981651376146789,1110,365,60,2,32.49674636746387,1,1,1,104235.081421,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,6935,0.1796349592019,0.050510066321799996,1245.7684420651765,350.28730994168296,8557790.0,false,false,false,true
P2STRATUM_a61fe9ad63908df0,1,P2SERVICE_86426e3908d6d4ae,P2PLAN_0e297489011ecb6f,"[""P2SERVICE_86426e3908d6d4ae""]","[""P2PLAN_0e297489011ecb6f""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.116568545999,0.236790601492,0.292316453755,0.0,0.0,0.00566028293,90.0,0.9727891156462585,1110,260,30,4,24.810688752713872,1,2,1,110355.113291,2,2,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,9620,0.2118291552967,0.001132056586,2037.796473954254,10.89038435732,865800.0,false,false,false,false
P2STRATUM_a65b07519b5251a2,1,P2SERVICE_fa612b94d90b0bf3,P2PLAN_4f72d5ccc4efc40b,"[""P2SERVICE_fa612b94d90b0bf3""]","[""P2PLAN_4f72d5ccc4efc40b""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.068897859842,0.172124806725,0.259135154709,0.0,0.017816214136,0.115619645938,134.0,0.984375,960,312,30,2,22.55323612959612,1,2,1,111302.015985,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,9984,0.1585587922569,0.0320320362556,1583.0509818928897,319.8078499759104,1337856.0,false,false,false,true
P2STRATUM_a7dcc612f66d18ce,1,P2SERVICE_0cd1068ea383511b,P2PLAN_27932c3a5d247e95,"[""P2SERVICE_0cd1068ea383511b""]","[""P2PLAN_27932c3a5d247e95""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.094428297761,0.238865786157,0.29758147865,0.0,0.0,0.0,490.0,0.9920634920634921,960,312,30,1,25.331311862463867,1,2,1,104763.97767,3,3,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,9984,0.20727767813679998,0.0,2069.460338517811,0.0,4892160.0,false,false,false,false
P2STRATUM_a99fe0acd0aac1ce,1,P2SERVICE_0688753688d58637,P2PLAN_541baffd7f76dd02,"[""P2SERVICE_0688753688d58637""]","[""P2PLAN_541baffd7f76dd02""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.082969978805,0.210071945938,0.308605331697,0.036037351747,0.131290820698,0.22184050544,567.0,0.972972972972973,1110,365,60,3,31.95920425601894,1,1,1,94239.45656,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,6935,0.1916480329499,0.1208247169611,1329.0791085075564,837.9194121252285,3932145.0,false,false,false,false
P2STRATUM_ab05aa8a0526d0f2,1,P2SERVICE_5e67e5ff511b2e50,P2PLAN_ed0a47f2c02c593f,"[""P2SERVICE_5e67e5ff511b2e50""]","[""P2PLAN_ed0a47f2c02c593f""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,221.0,0.9795918367346939,1110,365,30,3,18.99903508646387,1,1,1,90767.050156,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,13505,0.1137781372325,0.0018631532052,1536.5737433249126,25.161884036226,2984605.0,false,false,false,false
P2STRATUM_ab34531405be5b2e,1,P2SERVICE_da0e2ff09bf128ff,P2PLAN_0cc4c28176b7f776,"[""P2SERVICE_da0e2ff09bf128ff""]","[""P2PLAN_0cc4c28176b7f776""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.139374641737,0.313286059133,0.420779748749,0.0,0.0,0.000465712767,733.0,0.9789473684210527,960,260,60,4,28.32919703321254,2,3,2,107633.846216,3,3,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,4160,0.2826113718374,9.31425534e-05,1175.663306843584,0.38747302214400003,3049280.0,false,false,false,false
P2STRATUM_ac908dd2f31e4fb5,1,P2SERVICE_b953399a5763f38f,P2PLAN_0bc9329646c509db,"[""P2SERVICE_b953399a5763f38f""]","[""P2PLAN_0bc9329646c509db""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.051603185214,0.131734781877,0.203897683849,5.0341214e-05,5.0341214e-05,0.010743097632,1308.0,0.9787234042553191,960,365,60,2,31.28602284086254,1,1,1,106109.785702,4,4,0,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,5840,0.12212788327249999,0.0021888924976,713.2268383113999,12.783132185984,7638720.0,false,false,false,false
