"Popolazione residente per età, sesso e stato civile al 1° gennaio 2025"
"Codice comune";"Comune";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"097058";"Olgiate Molgora";93;0;0;0;0;;;;0;1;0;0;6;;;;7;7
"097058";"Olgiate Molgora";94;0;1;0;1;;;;2;0;0;0;4;;;;4;6
"097058";"Olgiate Molgora";95;0;0;0;1;;;;1;1;0;0;0;;;;1;2
"097058";"Olgiate Molgora";96;0;0;0;1;;;;1;1;0;0;1;;;;2;3
"097058";"Olgiate Molgora";97;0;0;0;0;;;;0;0;0;0;2;;;;2;2
"097058";"Olgiate Molgora";98;0;0;0;1;;;;1;0;0;0;2;;;;2;3
"097058";"Olgiate Molgora";99;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097058";"Olgiate Molgora";100;0;0;0;0;;;;0;0;0;0;3;;;;3;3
"097058";"Olgiate Molgora";999;1565;1420;91;97;;;;3173;1306;1408;108;337;;;;3159;6332
"097059";"Olginate";0;22;0;0;0;;;;22;18;0;0;0;;;;18;40
"097059";"Olginate";1;21;0;0;0;;;;21;21;0;0;0;;;;21;42
"097059";"Olginate";2;31;0;0;0;;;;31;12;0;0;0;;;;12;43
"097059";"Olginate";3;23;0;0;0;;;;23;25;0;0;0;;;;25;48
"097059";"Olginate";4;26;0;0;0;;;;26;19;0;0;0;;;;19;45
"097059";"Olginate";5;26;0;0;0;;;;26;20;0;0;0;;;;20;46
"097059";"Olginate";6;26;0;0;0;;;;26;13;0;0;0;;;;13;39
"097059";"Olginate";7;31;0;0;0;;;;31;31;0;0;0;;;;31;62
"097059";"Olginate";8;26;0;0;0;;;;26;28;0;0;0;;;;28;54
"097059";"Olginate";9;38;0;0;0;;;;38;25;0;0;0;;;;25;63
"097059";"Olginate";10;33;0;0;0;;;;33;30;0;0;0;;;;30;63
"097059";"Olginate";11;29;0;0;0;;;;29;32;0;0;0;;;;32;61
"097059";"Olginate";12;26;0;0;0;;;;26;24;0;0;0;;;;24;50
"097059";"Olginate";13;33;0;0;0;;;;33;37;0;0;0;;;;37;70
"097059";"Olginate";14;47;0;0;0;;;;47;39;0;0;0;;;;39;86
"097059";"Olginate";15;34;0;0;0;;;;34;32;0;0;0;;;;32;66
"097059";"Olginate";16;39;0;0;0;;;;39;42;0;0;0;;;;42;81
"097059";"Olginate";17;33;0;0;0;;;;33;36;0;0;0;;;;36;69
"097059";"Olginate";18;38;0;0;0;;;;38;38;0;0;0;;;;38;76
"097059";"Olginate";19;48;0;0;0;;;;48;48;0;0;0;;;;48;96
"097059";"Olginate";20;39;0;0;0;;;;39;37;0;0;0;;;;37;76
"097059";"Olginate";21;42;0;0;0;;;;42;29;1;0;0;;;;30;72
"097059";"Olginate";22;45;0;0;0;;;;45;25;1;0;0;;;;26;71
"097059";"Olginate";23;38;0;0;0;;;;38;42;0;0;0;;;;42;80
"097059";"Olginate";24;43;0;0;0;;;;43;41;0;0;0;;;;41;84
"097059";"Olginate";25;34;0;0;0;;;;34;20;4;0;0;;;;24;58
"097059";"Olginate";26;30;1;0;0;;;;31;24;0;0;0;;;;24;55
"097059";"Olginate";27;44;0;0;0;;;;44;23;6;0;0;;;;29;73
"097059";"Olginate";28;37;0;0;0;;;;37;20;6;0;0;;;;26;63
"097059";"Olginate";29;32;2;0;0;;;;34;20;8;0;0;;;;28;62
"097059";"Olginate";30;31;7;0;0;;;;38;19;8;1;0;;;;28;66
"097059";"Olginate";31;31;11;0;0;;;;42;20;8;0;0;;;;28;70
"097059";"Olginate";32;43;4;0;0;;;;47;30;9;0;0;;;;39;86
"097059";"Olginate";33;23;5;0;0;;;;28;23;15;0;0;;;;38;66
"097059";"Olginate";34;19;6;0;0;;;;25;27;20;0;0;;;;47;72
"097059";"Olginate";35;26;12;0;0;;;;38;15;21;0;0;;;;36;74
"097059";"Olginate";36;27;12;1;0;;;;40;24;18;0;0;;;;42;82
"097059";"Olginate";37;15;19;0;0;;;;34;10;24;2;0;;;;36;70
"097059";"Olginate";38;21;16;0;0;;;;37;12;10;0;0;;;;22;59
"097059";"Olginate";39;20;23;2;0;;;;45;14;22;5;0;;;;41;86
"097059";"Olginate";40;22;9;0;0;;;;31;12;21;1;0;;;;34;65
"097059";"Olginate";41;17;20;0;0;;;;37;7;21;5;0;;;;33;70
"097059";"Olginate";42;26;20;1;0;;;;47;20;26;0;0;;;;46;93
"097059";"Olginate";43;23;23;2;0;;;;48;17;29;1;2;;;;49;97
"097059";"Olginate";44;13;27;3;0;;;;43;11;26;1;0;;;;38;81
"097059";"Olginate";45;19;28;1;0;;;;48;6;18;3;0;;;;27;75
"097059";"Olginate";46;17;19;1;0;;;;37;14;37;1;0;;;;52;89
"097059";"Olginate";47;11;27;3;0;;;;41;11;40;5;1;;;;57;98
"097059";"Olginate";48;20;16;1;0;;;;37;7;39;1;1;;;;48;85
"097059";"Olginate";49;21;37;4;1;;;;63;12;36;5;1;;;;54;117
"097059";"Olginate";50;12;42;2;0;;;;56;10;34;6;2;;;;52;108
"097059";"Olginate";51;20;27;5;2;;;;54;15;40;4;2;;;;61;115
"097059";"Olginate";52;18;48;4;0;;;;70;8;39;6;1;;;;54;124
"097059";"Olginate";53;20;40;1;0;;;;61;11;32;4;1;;;;48;109
"097059";"Olginate";54;16;40;7;0;;;;63;10;45;5;2;;;;62;125
"097059";"Olginate";55;10;44;4;0;;;;58;6;48;5;1;;;;60;118
"097059";"Olginate";56;13;43;3;0;;;;59;10;34;5;1;;;;50;109
"097059";"Olginate";57;10;37;3;0;;;;50;6;39;3;1;;;;49;99
"097059";"Olginate";58;15;47;5;0;;;;67;3;41;3;4;;;;51;118
"097059";"Olginate";59;9;38;5;0;;;;52;9;44;2;7;;;;62;114
"097059";"Olginate";60;9;40;2;2;;;;53;8;30;5;4;;;;47;100
"097059";"Olginate";61;12;47;1;0;;;;60;9;34;5;3;;;;51;111
"097059";"Olginate";62;6;38;0;0;;;;44;7;39;3;1;;;;50;94
"097059";"Olginate";63;3;24;5;1;;;;33;3;41;8;5;;;;57;90
"097059";"Olginate";64;7;47;4;0;;;;58;4;40;2;4;;;;50;108
"097059";"Olginate";65;4;37;5;1;;;;47;3;42;2;6;;;;53;100
"097059";"Olginate";66;6;38;3;1;;;;48;3;32;6;2;;;;43;91
"097059";"Olginate";67;6;29;1;2;;;;38;5;33;2;5;;;;45;83
"097059";"Olginate";68;5;31;1;2;;;;39;4;33;5;6;;;;48;87
"097059";"Olginate";69;3;39;1;0;;;;43;4;32;1;12;;;;49;92
"097059";"Olginate";70;4;32;2;0;;;;38;2;35;3;8;;;;48;86
"097059";"Olginate";71;3;32;1;1;;;;37;0;30;2;11;;;;43;80
"097059";"Olginate";72;3;25;2;2;;;;32;4;31;2;12;;;;49;81
"097059";"Olginate";73;1;39;0;3;;;;43;4;26;0;11;;;;41;84
"097059";"Olginate";74;2;35;1;3;;;;41;2;26;3;12;;;;43;84
"097059";"Olginate";75;3;29;0;1;;;;33;0;24;2;15;;;;41;74
"097059";"Olginate";76;0;33;3;1;;;;37;0;32;1;16;;;;49;86
"097059";"Olginate";77;3;32;0;5;;;;40;3;26;2;11;;;;42;82
"097059";"Olginate";78;2;22;1;4;;;;29;1;22;1;16;;;;40;69
"097059";"Olginate";79;1;21;0;2;;;;24;1;18;1;12;;;;32;56
"097059";"Olginate";80;0;23;1;6;;;;30;0;12;0;16;;;;28;58
"097059";"Olginate";81;0;15;0;4;;;;19;0;14;1;12;;;;27;46
"097059";"Olginate";82;1;15;0;5;;;;21;0;17;1;17;;;;35;56
"097059";"Olginate";83;1;22;1;2;;;;26;0;11;1;18;;;;30;56
"097059";"Olginate";84;0;15;1;2;;;;18;2;10;0;17;;;;29;47
"097059";"Olginate";85;3;18;0;3;;;;24;1;11;0;15;;;;27;51
"097059";"Olginate";86;0;16;0;2;;;;18;2;7;0;18;;;;27;45
"097059";"Olginate";87;1;10;0;8;;;;19;2;5;0;18;;;;25;44
"097059";"Olginate";88;0;7;1;4;;;;12;1;1;0;15;;;;17;29
"097059";"Olginate";89;0;7;0;1;;;;8;2;1;0;11;;;;14;22
"097059";"Olginate";90;0;6;0;5;;;;11;1;0;0;18;;;;19;30
"097059";"Olginate";91;0;4;0;4;;;;8;0;0;0;12;;;;12;20
"097059";"Olginate";92;1;2;0;1;;;;4;0;1;0;10;;;;11;15
"097059";"Olginate";93;0;2;0;0;;;;2;0;0;0;11;;;;11;13
"097059";"Olginate";94;0;0;1;0;;;;1;1;0;0;4;;;;5;6
"097059";"Olginate";95;0;0;0;2;;;;2;1;0;0;5;;;;6;8
"097059";"Olginate";96;0;2;0;0;;;;2;1;0;0;3;;;;4;6
"097059";"Olginate";97;0;0;0;1;;;;1;0;0;0;4;;;;4;5
"097059";"Olginate";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097059";"Olginate";99;0;0;0;1;;;;1;1;0;0;1;;;;2;3
"097059";"Olginate";100;0;0;0;1;;;;1;0;0;0;2;;;;2;3
"097059";"Olginate";999;1692;1584;96;86;;;;3458;1332;1586;133;426;;;;3477;6935
"097060";"Oliveto Lario";0;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097060";"Oliveto Lario";1;2;0;0;0;;;;2;1;0;0;0;;;;1;3
"097060";"Oliveto Lario";2;3;0;0;0;;;;3;2;0;0;0;;;;2;5
"097060";"Oliveto Lario";3;3;0;0;0;;;;3;2;0;0;0;;;;2;5
"097060";"Oliveto Lario";4;1;0;0;0;;;;1;2;0;0;0;;;;2;3
"097060";"Oliveto Lario";5;2;0;0;0;;;;2;4;0;0;0;;;;4;6
"097060";"Oliveto Lario";6;2;0;0;0;;;;2;2;0;0;0;;;;2;4
"097060";"Oliveto Lario";7;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097060";"Oliveto Lario";8;3;0;0;0;;;;3;4;0;0;0;;;;4;7
"097060";"Oliveto Lario";9;3;0;0;0;;;;3;1;0;0;0;;;;1;4
"097060";"Oliveto Lario";10;6;0;0;0;;;;6;6;0;0;0;;;;6;12
"097060";"Oliveto Lario";11;7;0;0;0;;;;7;2;0;0;0;;;;2;9
"097060";"Oliveto Lario";12;4;0;0;0;;;;4;3;0;0;0;;;;3;7
"097060";"Oliveto Lario";13;2;0;0;0;;;;2;6;0;0;0;;;;6;8
"097060";"Oliveto Lario";14;2;0;0;0;;;;2;5;0;0;0;;;;5;7
"097060";"Oliveto Lario";15;6;0;0;0;;;;6;7;0;0;0;;;;7;13
"097060";"Oliveto Lario";16;2;0;0;0;;;;2;8;0;0;0;;;;8;10
"097060";"Oliveto Lario";17;5;0;0;0;;;;5;5;0;0;0;;;;5;10
"097060";"Oliveto Lario";18;2;0;0;0;;;;2;4;0;0;0;;;;4;6
"097060";"Oliveto Lario";19;5;0;0;0;;;;5;7;0;0;0;;;;7;12
"097060";"Oliveto Lario";20;10;0;0;0;;;;10;7;0;0;0;;;;7;17
"097060";"Oliveto Lario";21;4;0;0;0;;;;4;4;0;0;0;;;;4;8
"097060";"Oliveto Lario";22;8;0;0;0;;;;8;3;0;0;0;;;;3;11
"097060";"Oliveto Lario";23;6;0;0;0;;;;6;5;0;0;0;;;;5;11
"097060";"Oliveto Lario";24;1;0;0;0;;;;1;4;0;0;0;;;;4;5
"097060";"Oliveto Lario";25;10;0;0;0;;;;10;7;0;0;0;;;;7;17
"097060";"Oliveto Lario";26;4;0;0;0;;;;4;0;0;0;0;;;;0;4
"097060";"Oliveto Lario";27;8;0;0;0;;;;8;2;0;0;0;;;;2;10
"097060";"Oliveto Lario";28;7;1;0;0;;;;8;3;1;0;0;;;;4;12
"097060";"Oliveto Lario";29;3;0;0;0;;;;3;4;0;0;0;;;;4;7
"097060";"Oliveto Lario";30;4;0;0;0;;;;4;7;1;0;0;;;;8;12
"097060";"Oliveto Lario";31;8;1;0;0;;;;9;3;0;0;0;;;;3;12
"097060";"Oliveto Lario";32;7;0;0;0;;;;7;3;1;0;0;;;;4;11
"097060";"Oliveto Lario";33;5;0;0;0;;;;5;5;0;0;0;;;;5;10
"097060";"Oliveto Lario";34;3;3;1;0;;;;7;3;4;0;0;;;;7;14
"097060";"Oliveto Lario";35;3;1;0;0;;;;4;4;0;0;0;;;;4;8
"097060";"Oliveto Lario";36;2;1;0;0;;;;3;2;3;1;0;;;;6;9
"097060";"Oliveto Lario";37;5;0;0;0;;;;5;2;2;0;0;;;;4;9
"097060";"Oliveto Lario";38;4;1;0;0;;;;5;0;4;0;0;;;;4;9
"097060";"Oliveto Lario";39;4;3;0;0;;;;7;2;3;0;0;;;;5;12
"097060";"Oliveto Lario";40;1;2;0;0;;;;3;0;3;0;0;;;;3;6
"097060";"Oliveto Lario";41;4;2;0;0;;;;6;1;3;1;0;;;;5;11
"097060";"Oliveto Lario";42;3;2;0;0;;;;5;4;3;0;0;;;;7;12
"097060";"Oliveto Lario";43;2;1;1;0;;;;4;2;3;2;0;;;;7;11
"097060";"Oliveto Lario";44;2;4;0;0;;;;6;5;3;0;0;;;;8;14
"097060";"Oliveto Lario";45;3;4;0;0;;;;7;2;5;0;0;;;;7;14
"097060";"Oliveto Lario";46;2;2;0;0;;;;4;2;7;2;1;;;;12;16
"097060";"Oliveto Lario";47;4;4;0;0;;;;8;1;5;0;0;;;;6;14
"097060";"Oliveto Lario";48;5;4;1;0;;;;10;0;4;0;0;;;;4;14
"097060";"Oliveto Lario";49;5;7;0;0;;;;12;2;7;1;1;;;;11;23
"097060";"Oliveto Lario";50;4;7;1;0;;;;12;1;4;3;0;;;;8;20
"097060";"Oliveto Lario";51;6;9;2;0;;;;17;1;8;1;0;;;;10;27
"097060";"Oliveto Lario";52;4;3;0;0;;;;7;3;10;2;0;;;;15;22
"097060";"Oliveto Lario";53;5;12;0;2;;;;19;2;8;0;0;;;;10;29
"097060";"Oliveto Lario";54;2;6;1;0;;;;9;2;8;0;0;;;;10;19
"097060";"Oliveto Lario";55;2;7;0;0;;;;9;1;6;1;0;;;;8;17
"097060";"Oliveto Lario";56;4;6;1;0;;;;11;1;12;4;1;;;;18;29
"097060";"Oliveto Lario";57;5;10;1;0;;;;16;2;9;2;0;;;;13;29
"097060";"Oliveto Lario";58;2;11;2;0;;;;15;0;9;1;0;;;;10;25
"097060";"Oliveto Lario";59;5;13;0;0;;;;18;2;8;0;1;;;;11;29
"097060";"Oliveto Lario";60;5;5;3;0;;;;13;2;8;2;0;;;;12;25
"097060";"Oliveto Lario";61;2;8;0;0;;;;10;0;7;1;0;;;;8;18
"097060";"Oliveto Lario";62;1;7;1;0;;;;9;4;10;1;0;;;;15;24
"097060";"Oliveto Lario";63;0;9;3;0;;;;12;2;3;0;1;;;;6;18
"097060";"Oliveto Lario";64;1;4;1;0;;;;6;0;7;1;1;;;;9;15
"097060";"Oliveto Lario";65;4;8;0;0;;;;12;0;8;2;0;;;;10;22
"097060";"Oliveto Lario";66;1;4;2;0;;;;7;0;2;0;1;;;;3;10
"097060";"Oliveto Lario";67;1;12;2;1;;;;16;0;1;1;4;;;;6;22
"097060";"Oliveto Lario";68;1;8;1;0;;;;10;0;5;3;1;;;;9;19
"097060";"Oliveto Lario";69;2;6;1;0;;;;9;0;3;1;0;;;;4;13
"097060";"Oliveto Lario";70;0;4;0;0;;;;4;2;7;1;0;;;;10;14
"097060";"Oliveto Lario";71;2;5;1;1;;;;9;0;4;0;2;;;;6;15
"097060";"Oliveto Lario";72;0;2;1;0;;;;3;0;5;1;0;;;;6;9
"097060";"Oliveto Lario";73;2;4;0;0;;;;6;1;8;0;0;;;;9;15
"097060";"Oliveto Lario";74;0;4;0;0;;;;4;0;4;0;2;;;;6;10
"097060";"Oliveto Lario";75;2;3;0;0;;;;5;2;5;0;2;;;;9;14
"097060";"Oliveto Lario";76;0;5;0;0;;;;5;3;2;0;2;;;;7;12
"097060";"Oliveto Lario";77;2;5;0;0;;;;7;1;3;0;4;;;;8;15
"097060";"Oliveto Lario";78;0;4;0;1;;;;5;1;1;0;1;;;;3;8
"097060";"Oliveto Lario";79;0;2;0;1;;;;3;0;4;0;3;;;;7;10
"097060";"Oliveto Lario";80;3;2;0;0;;;;5;0;4;1;5;;;;10;15
"097060";"Oliveto Lario";81;1;4;0;2;;;;7;0;1;0;1;;;;2;9
"097060";"Oliveto Lario";82;1;5;0;1;;;;7;0;1;0;4;;;;5;12
"097060";"Oliveto Lario";83;0;3;0;1;;;;4;2;2;0;7;;;;11;15
"097060";"Oliveto Lario";84;1;7;0;1;;;;9;2;4;1;3;;;;10;19
"097060";"Oliveto Lario";85;0;3;0;1;;;;4;0;2;1;1;;;;4;8
"097060";"Oliveto Lario";86;0;4;0;1;;;;5;1;3;0;6;;;;10;15
"097060";"Oliveto Lario";87;0;2;0;0;;;;2;0;1;0;2;;;;3;5
"097060";"Oliveto Lario";88;0;1;0;1;;;;2;1;0;0;4;;;;5;7
"097060";"Oliveto Lario";89;2;1;0;0;;;;3;0;1;0;1;;;;2;5
"097060";"Oliveto Lario";90;0;0;0;2;;;;2;0;0;0;0;;;;0;2
"097060";"Oliveto Lario";91;0;3;0;0;;;;3;0;0;0;0;;;;0;3
"097060";"Oliveto Lario";92;0;0;0;0;;;;0;0;0;0;3;;;;3;3
"097060";"Oliveto Lario";93;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097060";"Oliveto Lario";94;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097060";"Oliveto Lario";95;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097060";"Oliveto Lario";96;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097060";"Oliveto Lario";97;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097060";"Oliveto Lario";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097060";"Oliveto Lario";99;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097060";"Oliveto Lario";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097060";"Oliveto Lario";999;273;271;27;16;;;;587;201;260;38;66;;;;565;1152
"097061";"Osnago";0;22;0;0;0;;;;22;19;0;0;0;;;;19;41
"097061";"Osnago";1;16;0;0;0;;;;16;12;0;0;0;;;;12;28
"097061";"Osnago";2;16;0;0;0;;;;16;22;0;0;0;;;;22;38
"097061";"Osnago";3;9;0;0;0;;;;9;14;0;0;0;;;;14;23
"097061";"Osnago";4;18;0;0;0;;;;18;17;0;0;0;;;;17;35
"097061";"Osnago";5;19;0;0;0;;;;19;14;0;0;0;;;;14;33
"097061";"Osnago";6;22;0;0;0;;;;22;15;0;0;0;;;;15;37
"097061";"Osnago";7;22;0;0;0;;;;22;22;0;0;0;;;;22;44
"097061";"Osnago";8;19;0;0;0;;;;19;17;0;0;0;;;;17;36
"097061";"Osnago";9;19;0;0;0;;;;19;19;0;0;0;;;;19;38
"097061";"Osnago";10;19;0;0;0;;;;19;22;0;0;0;;;;22;41
"097061";"Osnago";11;18;0;0;0;;;;18;20;0;0;0;;;;20;38
"097061";"Osnago";12;16;0;0;0;;;;16;25;0;0;0;;;;25;41
"097061";"Osnago";13;17;0;0;0;;;;17;32;0;0;0;;;;32;49
"097061";"Osnago";14;21;0;0;0;;;;21;17;0;0;0;;;;17;38
"097061";"Osnago";15;18;0;0;0;;;;18;18;0;0;0;;;;18;36
"097061";"Osnago";16;23;0;0;0;;;;23;15;0;0;0;;;;15;38
"097061";"Osnago";17;29;0;0;0;;;;29;27;0;0;0;;;;27;56
"097061";"Osnago";18;19;0;0;0;;;;19;31;0;0;0;;;;31;50
"097061";"Osnago";19;13;0;0;0;;;;13;28;0;0;0;;;;28;41
"097061";"Osnago";20;42;0;0;0;;;;42;15;0;0;0;;;;15;57
"097061";"Osnago";21;19;0;0;0;;;;19;25;0;0;0;;;;25;44
"097061";"Osnago";22;26;0;0;0;;;;26;24;1;0;0;;;;25;51
"097061";"Osnago";23;39;0;0;0;;;;39;28;3;0;0;;;;31;70
"097061";"Osnago";24;35;0;0;0;;;;35;24;0;0;0;;;;24;59
"097061";"Osnago";25;20;2;0;0;;;;22;24;2;0;0;;;;26;48
"097061";"Osnago";26;20;0;0;0;;;;20;20;4;0;0;;;;24;44
"097061";"Osnago";27;28;2;0;0;;;;30;19;3;0;0;;;;22;52
"097061";"Osnago";28;20;2;1;0;;;;23;19;1;0;0;;;;20;43
"097061";"Osnago";29;17;4;0;0;;;;21;11;5;1;0;;;;17;38
"097061";"Osnago";30;26;1;0;0;;;;27;22;8;0;0;;;;30;57
"097061";"Osnago";31;17;4;0;0;;;;21;16;11;1;0;;;;28;49
"097061";"Osnago";32;22;3;0;0;;;;25;13;7;0;0;;;;20;45
"097061";"Osnago";33;23;5;0;0;;;;28;12;12;0;0;;;;24;52
"097061";"Osnago";34;18;7;0;0;;;;25;12;10;0;0;;;;22;47
"097061";"Osnago";35;12;11;2;0;;;;25;11;16;0;0;;;;27;52
"097061";"Osnago";36;13;7;0;0;;;;20;11;9;0;0;;;;20;40
"097061";"Osnago";37;11;13;1;0;;;;25;12;12;1;0;;;;25;50
"097061";"Osnago";38;14;11;1;0;;;;26;10;16;1;0;;;;27;53
"097061";"Osnago";39;14;13;0;0;;;;27;5;17;1;0;;;;23;50
"097061";"Osnago";40;9;7;2;0;;;;18;12;17;2;0;;;;31;49
"097061";"Osnago";41;6;18;0;0;;;;24;11;19;0;0;;;;30;54
"097061";"Osnago";42;19;17;0;1;;;;37;6;17;2;0;;;;25;62
"097061";"Osnago";43;10;19;2;1;;;;32;13;17;1;2;;;;33;65
"097061";"Osnago";44;10;12;0;0;;;;22;9;18;3;0;;;;30;52
"097061";"Osnago";45;10;21;0;0;;;;31;5;23;2;1;;;;31;62
"097061";"Osnago";46;14;20;1;0;;;;35;10;30;1;0;;;;41;76
"097061";"Osnago";47;11;25;0;0;;;;36;10;14;4;1;;;;29;65
"097061";"Osnago";48;10;21;1;0;;;;32;6;25;6;1;;;;38;70
"097061";"Osnago";49;13;18;3;0;;;;34;7;25;8;0;;;;40;74
"097061";"Osnago";50;6;22;2;0;;;;30;8;15;3;0;;;;26;56
"097061";"Osnago";51;11;30;3;2;;;;46;9;31;2;2;;;;44;90
"097061";"Osnago";52;8;22;3;0;;;;33;7;36;2;1;;;;46;79
"097061";"Osnago";53;7;18;2;0;;;;27;12;36;8;4;;;;60;87
"097061";"Osnago";54;12;30;2;0;;;;44;10;32;3;0;;;;45;89
"097061";"Osnago";55;14;29;7;0;;;;50;9;27;6;2;;;;44;94
"097061";"Osnago";56;11;30;3;0;;;;44;9;35;6;0;;;;50;94
"097061";"Osnago";57;9;24;2;0;;;;35;7;27;1;1;;;;36;71
"097061";"Osnago";58;7;35;4;0;;;;46;7;29;3;2;;;;41;87
"097061";"Osnago";59;12;25;3;1;;;;41;5;31;6;1;;;;43;84
"097061";"Osnago";60;3;40;2;1;;;;46;3;25;1;2;;;;31;77
"097061";"Osnago";61;9;21;4;1;;;;35;8;29;4;2;;;;43;78
"097061";"Osnago";62;3;22;3;0;;;;28;5;11;2;4;;;;22;50
"097061";"Osnago";63;3;27;0;1;;;;31;2;24;3;1;;;;30;61
"097061";"Osnago";64;5;23;1;2;;;;31;3;26;2;4;;;;35;66
"097061";"Osnago";65;5;31;2;1;;;;39;1;31;2;1;;;;35;74
"097061";"Osnago";66;2;20;2;0;;;;24;1;21;3;4;;;;29;53
"097061";"Osnago";67;3;16;1;1;;;;21;2;22;2;0;;;;26;47
"097061";"Osnago";68;3;25;0;0;;;;28;2;20;1;5;;;;28;56
"097061";"Osnago";69;2;29;0;0;;;;31;1;15;0;5;;;;21;52
"097061";"Osnago";70;4;17;0;2;;;;23;1;17;1;6;;;;25;48
"097061";"Osnago";71;6;20;1;1;;;;28;0;12;2;8;;;;22;50
"097061";"Osnago";72;4;13;1;1;;;;19;1;18;2;3;;;;24;43
"097061";"Osnago";73;3;14;0;1;;;;18;4;15;2;10;;;;31;49
"097061";"Osnago";74;1;17;2;2;;;;22;2;23;1;3;;;;29;51
"097061";"Osnago";75;3;20;0;2;;;;25;3;16;4;8;;;;31;56
"097061";"Osnago";76;1;23;0;5;;;;29;0;22;1;15;;;;38;67
"097061";"Osnago";77;1;18;1;2;;;;22;0;14;1;13;;;;28;50
"097061";"Osnago";78;0;26;0;4;;;;30;4;14;1;12;;;;31;61
"097061";"Osnago";79;0;18;0;2;;;;20;1;9;0;7;;;;17;37
"097061";"Osnago";80;0;12;1;3;;;;16;2;9;0;12;;;;23;39
"097061";"Osnago";81;0;7;0;0;;;;7;0;7;1;11;;;;19;26
"097061";"Osnago";82;2;16;0;5;;;;23;1;12;0;9;;;;22;45
"097061";"Osnago";83;1;10;1;3;;;;15;1;11;0;15;;;;27;42
"097061";"Osnago";84;0;9;0;1;;;;10;1;6;0;13;;;;20;30
"097061";"Osnago";85;1;11;0;3;;;;15;4;10;0;12;;;;26;41
"097061";"Osnago";86;0;10;0;2;;;;12;4;5;0;14;;;;23;35
"097061";"Osnago";87;0;8;0;2;;;;10;1;5;0;16;;;;22;32
"097061";"Osnago";88;1;8;0;3;;;;12;0;3;0;8;;;;11;23
"097061";"Osnago";89;2;5;0;3;;;;10;1;2;0;13;;;;16;26
"097061";"Osnago";90;1;4;0;1;;;;6;0;0;0;10;;;;10;16
"097061";"Osnago";91;2;5;0;1;;;;8;1;0;0;6;;;;7;15
"097061";"Osnago";92;0;1;0;2;;;;3;0;1;0;5;;;;6;9
"097061";"Osnago";93;0;0;0;0;;;;0;0;0;0;5;;;;5;5
"097061";"Osnago";94;0;1;0;1;;;;2;0;1;0;2;;;;3;5
"097061";"Osnago";95;0;0;0;0;;;;0;0;1;0;2;;;;3;3
"097061";"Osnago";96;0;1;0;0;;;;1;0;0;0;3;;;;3;4
"097061";"Osnago";97;0;1;0;0;;;;1;1;0;0;1;;;;2;3
"097061";"Osnago";98;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097061";"Osnago";99;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097061";"Osnago";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097061";"Osnago";999;1091;1077;67;64;;;;2299;972;1098;110;290;;;;2470;4769
"097062";"Paderno d'Adda";0;9;0;0;0;;;;9;12;0;0;0;;;;12;21
"097062";"Paderno d'Adda";1;6;0;0;0;;;;6;11;0;0;0;;;;11;17
"097062";"Paderno d'Adda";2;9;0;0;0;;;;9;11;0;0;0;;;;11;20
"097062";"Paderno d'Adda";3;17;0;0;0;;;;17;8;0;0;0;;;;8;25
"097062";"Paderno d'Adda";4;7;0;0;0;;;;7;17;0;0;0;;;;17;24
"097062";"Paderno d'Adda";5;20;0;0;0;;;;20;9;0;0;0;;;;9;29
"097062";"Paderno d'Adda";6;13;0;0;0;;;;13;17;0;0;0;;;;17;30
"097062";"Paderno d'Adda";7;17;0;0;0;;;;17;12;0;0;0;;;;12;29
"097062";"Paderno d'Adda";8;15;0;0;0;;;;15;25;0;0;0;;;;25;40
"097062";"Paderno d'Adda";9;19;0;0;0;;;;19;15;0;0;0;;;;15;34
"097062";"Paderno d'Adda";10;9;0;0;0;;;;9;17;0;0;0;;;;17;26
"097062";"Paderno d'Adda";11;23;0;0;0;;;;23;25;0;0;0;;;;25;48
"097062";"Paderno d'Adda";12;22;0;0;0;;;;22;21;0;0;0;;;;21;43
"097062";"Paderno d'Adda";13;20;0;0;0;;;;20;21;0;0;0;;;;21;41
"097062";"Paderno d'Adda";14;29;0;0;0;;;;29;29;0;0;0;;;;29;58
