budget_suffix,equivalence_group_id,input_plan_count,survivor_plan_count,tie_break_invoked,reduced,exact_tie_after_supported_tiebreak,continuity_tie_break_applied
p30pct,ZB2_68e2f8c3c88c79b6,2,2,true,false,true,false
p30pct,ZB2_692bf0c1ac7e9bc3,2,2,true,false,true,false
p30pct,ZB2_69334cd13559dd43,2,2,true,false,true,false
p30pct,ZB2_69880dbc1caa1fdd,2,2,true,false,true,false
p30pct,ZB2_6994c836c395fb3f,2,2,true,false,true,false
p30pct,ZB2_69971236e826df72,2,2,true,false,true,false
p30pct,ZB2_69f1478b5d124c23,2,2,true,false,true,false
p30pct,ZB2_69f2a0ed0d88a573,2,2,true,false,true,false
p30pct,ZB2_6a07dd3eb60d5750,2,2,true,false,true,false
p30pct,ZB2_6a4bfcc6edc54994,2,2,true,false,true,false
p30pct,ZB2_6ac71bdeb0a54200,2,2,true,false,true,false
p30pct,ZB2_6adad082c044363f,2,2,true,false,true,false
p30pct,ZB2_6afd02fb4f9c106d,2,2,true,false,true,false
p30pct,ZB2_6b0c0685f528449f,2,2,true,false,true,false
p30pct,ZB2_6b339319818daec4,2,2,true,false,true,false
p30pct,ZB2_6b678714e16b1858,2,2,true,false,true,false
p30pct,ZB2_6ba89155def57a6d,2,2,true,false,true,false
p30pct,ZB2_6bb5140a81d8343d,2,2,true,false,true,false
p30pct,ZB2_6bf430071ec77fcd,2,2,true,false,true,false
p30pct,ZB2_6c1e9fc4f6b469fa,2,2,true,false,true,false
p30pct,ZB2_6c1f70f7159239ab,2,2,true,false,true,false
p30pct,ZB2_6c3dbb702cb76aa1,2,2,true,false,true,false
p30pct,ZB2_6c515fe78d0a928e,2,2,true,false,true,false
p30pct,ZB2_6c7a3fd0729f75f4,2,2,true,false,true,false
p30pct,ZB2_6c81eae55f8ee78e,2,2,true,false,true,false
p30pct,ZB2_6ca79a24774e7842,2,2,true,false,true,false
p30pct,ZB2_6cd2d953fb0c714b,2,2,true,false,true,false
p30pct,ZB2_6d42725ea5659565,2,2,true,false,true,false
p30pct,ZB2_6d76e99fb5cd9530,2,2,true,false,true,false
p30pct,ZB2_6de8de73a47b551b,2,2,true,false,true,false
p30pct,ZB2_6dfd50fc7fd6c230,2,2,true,false,true,false
p30pct,ZB2_6e61c1a8a6b354f7,2,2,true,false,true,false
p30pct,ZB2_6e7a4c71cbf98213,2,2,true,false,true,false
p30pct,ZB2_6e7b4e3cead2b96f,2,2,true,false,true,false
p30pct,ZB2_6ee8f44c3e56a751,2,2,true,false,true,false
p30pct,ZB2_6efd3f08fc3a41b6,2,2,true,false,true,false
p30pct,ZB2_6efec51d62ace1a7,2,2,true,false,true,false
p30pct,ZB2_6f0062afd5910234,2,2,true,false,true,false
p30pct,ZB2_6f01a2225c343ff9,2,2,true,false,true,false
p30pct,ZB2_6f24496955c930af,2,2,true,false,true,false
p30pct,ZB2_6f2a122f64feac9c,2,2,true,false,true,false
p30pct,ZB2_6f3d43a30add3fc9,2,2,true,false,true,false
p30pct,ZB2_6f7c15befdc39c60,2,2,true,false,true,false
p30pct,ZB2_6f9e610779f6e4ac,2,2,true,false,true,false
p30pct,ZB2_6fe862f8f9eea83c,2,2,true,false,true,false
p30pct,ZB2_701a2ae133385d57,2,2,true,false,true,false
p30pct,ZB2_7029ce1593531d74,2,2,true,false,true,false
p30pct,ZB2_705a511f41cd3beb,2,2,true,false,true,false
p30pct,ZB2_70631fbd644e8643,2,2,true,false,true,false
p30pct,ZB2_70e2b165bacb3c30,2,2,true,false,true,false
p30pct,ZB2_71219dc684df42cf,2,2,true,false,true,false
p30pct,ZB2_712cc2e289e1c7ba,2,2,true,false,true,false
p30pct,ZB2_71480bb4974c6056,2,2,true,false,true,false
p30pct,ZB2_7155d90b07d73898,2,2,true,false,true,false
p30pct,ZB2_716f5e8c0af348a4,2,2,true,false,true,false
p30pct,ZB2_719069101296597a,2,2,true,false,true,false
p30pct,ZB2_7199ec459f20f0fa,2,2,true,false,true,false
p30pct,ZB2_71a459bbe0fd80ab,2,2,true,false,true,false
p30pct,ZB2_71b6ae4df635f9ed,2,2,true,false,true,false
p30pct,ZB2_71d006691543223e,2,2,true,false,true,false
p30pct,ZB2_71f7525c458190d2,2,2,true,false,true,false
p30pct,ZB2_71f78c5473acece4,2,2,true,false,true,false
p30pct,ZB2_725caf2d59c2231d,2,2,true,false,true,false
p30pct,ZB2_72d67e66ecf3867d,2,2,true,false,true,false
p30pct,ZB2_72f8939eab36aed3,2,2,true,false,true,false
p30pct,ZB2_7305278f56da545c,1,1,false,false,false,false
p30pct,ZB2_73063d4bad91ff2c,2,2,true,false,true,false
p30pct,ZB2_732e3d6d12f834f0,2,2,true,false,true,false
p30pct,ZB2_7331ea61107aace4,2,2,true,false,true,false
p30pct,ZB2_734c89aef3546193,2,2,true,false,true,false
p30pct,ZB2_7371515f7466227b,2,2,true,false,true,false
p30pct,ZB2_73c053cf642e76c2,2,2,true,false,true,false
p30pct,ZB2_73c3917a01d79e53,2,2,true,false,true,false
p30pct,ZB2_73d097a5e82bd197,2,2,true,false,true,false
p30pct,ZB2_73d317b8293fa050,2,2,true,false,true,false
p30pct,ZB2_741223717c600f27,2,2,true,false,true,false
p30pct,ZB2_74150719971b52c3,2,2,true,false,true,false
p30pct,ZB2_7484584cf99915c5,2,2,true,false,true,false
p30pct,ZB2_75457709722e8ecf,2,2,true,false,true,false
p30pct,ZB2_7593927f89999aea,2,2,true,false,true,false
p30pct,ZB2_75a8fbb16f11a295,2,2,true,false,true,false
p30pct,ZB2_75c58f32093e5d0b,2,2,true,false,true,false
p30pct,ZB2_75f2520ac39aada7,2,2,true,false,true,false
p30pct,ZB2_75f92242bb716f5b,2,2,true,false,true,false
p30pct,ZB2_762feed12d67f79d,2,2,true,false,true,false
p30pct,ZB2_7693d450876b9d65,2,2,true,false,true,false
p30pct,ZB2_76a248718df63589,2,2,true,false,true,false
p30pct,ZB2_76dec4982bdf0a5e,2,2,true,false,true,false
p30pct,ZB2_76e8dfa04f3437dd,2,2,true,false,true,false
p30pct,ZB2_772b17f9f7dbfb46,2,2,true,false,true,false
p30pct,ZB2_778a952ac1846646,2,2,true,false,true,false
p30pct,ZB2_7794a0bc0115868b,2,2,true,false,true,false
p30pct,ZB2_77b055e3f9fcf8a4,2,2,true,false,true,false
p30pct,ZB2_78939be478c6e7d7,2,2,true,false,true,false
p30pct,ZB2_7899f918930d1c03,2,2,true,false,true,false
p30pct,ZB2_78b832c818a88237,2,2,true,false,true,false
p30pct,ZB2_78bab687df938439,2,2,true,false,true,false
p30pct,ZB2_78bb818eb1f571d2,2,2,true,false,true,false
p30pct,ZB2_78be9c72149e4af9,2,2,true,false,true,false
p30pct,ZB2_78d3439c0857472a,2,2,true,false,true,false
p30pct,ZB2_78dbbfe069a10dce,2,2,true,false,true,false
p30pct,ZB2_78f1fd647c27d445,2,2,true,false,true,false
p30pct,ZB2_78fcb5d435086c1c,2,2,true,false,true,false
p30pct,ZB2_790adefef6c48119,2,2,true,false,true,false
p30pct,ZB2_791bbd9e9e743ac3,2,2,true,false,true,false
p30pct,ZB2_7929fe93762563b2,2,2,true,false,true,false
p30pct,ZB2_793b4bb786f07399,2,2,true,false,true,false
p30pct,ZB2_79a690d760e2afe7,2,2,true,false,true,false
p30pct,ZB2_79a9f2b5d348101e,2,2,true,false,true,false
p30pct,ZB2_79e5194678d457e8,2,2,true,false,true,false
p30pct,ZB2_7a71cc55223bdaa6,2,2,true,false,true,false
p30pct,ZB2_7a9aef4d7378dbd7,2,2,true,false,true,false
p30pct,ZB2_7aa217d32dd6bcbd,2,2,true,false,true,false
p30pct,ZB2_7b7e773cde640ef8,2,2,true,false,true,false
p30pct,ZB2_7b8091128e9e98f9,2,2,true,false,true,false
p30pct,ZB2_7bbc432a2eae1f52,2,2,true,false,true,false
p30pct,ZB2_7bcca9f27db4dd13,2,2,true,false,true,false
p30pct,ZB2_7be07a3497c17e0d,2,2,true,false,true,false
p30pct,ZB2_7c2e8053c52f5325,2,2,true,false,true,false
p30pct,ZB2_7c3034d3aa16de30,2,2,true,false,true,false
p30pct,ZB2_7c418db5f66610ca,2,2,true,false,true,false
p30pct,ZB2_7c6f5218e1478689,2,2,true,false,true,false
p30pct,ZB2_7c8176d80367b060,2,2,true,false,true,false
p30pct,ZB2_7d255b0a3a203dae,2,2,true,false,true,false
p30pct,ZB2_7d30551f23fcdd54,2,2,true,false,true,false
p30pct,ZB2_7d4d47ab1626ade9,2,2,true,false,true,false
p30pct,ZB2_7d75705328e5d0a5,2,2,true,false,true,false
p30pct,ZB2_7d9c94e5c3f36194,2,2,true,false,true,false
p30pct,ZB2_7d9ee977e6583913,2,2,true,false,true,false
p30pct,ZB2_7debd4980ca7074a,2,2,true,false,true,false
p30pct,ZB2_7dfe69063934e4a4,2,2,true,false,true,false
p30pct,ZB2_7e3e1453f14c28b5,2,2,true,false,true,false
p30pct,ZB2_7e40f38b393e3319,2,2,true,false,true,false
p30pct,ZB2_7e4a300988d541e9,2,2,true,false,true,false
p30pct,ZB2_7ec15f231a4b4069,2,2,true,false,true,false
p30pct,ZB2_7ec3b17689a4d0b6,2,2,true,false,true,false
p30pct,ZB2_7f49b0822b86b740,2,2,true,false,true,false
p30pct,ZB2_7f8d905e90a08558,2,2,true,false,true,false
p30pct,ZB2_7f9a2eb813cf4d44,2,2,true,false,true,false
p30pct,ZB2_7fb74b75246b30fa,2,2,true,false,true,false
p30pct,ZB2_8033e3d29d6d38dd,2,2,true,false,true,false
p30pct,ZB2_804a8e57ee5627ee,2,2,true,false,true,false
p30pct,ZB2_8056fef974bc32e2,2,2,true,false,true,false
p30pct,ZB2_805764190619ffbf,2,2,true,false,true,false
p30pct,ZB2_8057b1922e30889f,2,2,true,false,true,false
p30pct,ZB2_80580c7abd4e8c0e,2,2,true,false,true,false
p30pct,ZB2_80848ed93f622ab9,2,2,true,false,true,false
p30pct,ZB2_80d39fe553cadfe1,2,2,true,false,true,false
p30pct,ZB2_80e286e2e6269a23,2,2,true,false,true,false
p30pct,ZB2_80eb24957e5eabf7,2,2,true,false,true,false
p30pct,ZB2_80edd5a828440179,2,2,true,false,true,false
p30pct,ZB2_811f91bbddd29c29,2,2,true,false,true,false
p30pct,ZB2_8126fcafc0fbec03,2,2,true,false,true,false
p30pct,ZB2_814f5275c5c4e069,2,2,true,false,true,false
p30pct,ZB2_81543f1335e1c8fb,2,2,true,false,true,false
p30pct,ZB2_819211f092524f02,2,2,true,false,true,false
p30pct,ZB2_81a06f3fdbbb75f9,2,2,true,false,true,false
p30pct,ZB2_81bcb103de70aa92,2,2,true,false,true,false
p30pct,ZB2_82405cc96bfa54fe,2,2,true,false,true,false
p30pct,ZB2_8246f1a0c71e7fab,2,2,true,false,true,false
p30pct,ZB2_8291dcb94c24e875,2,2,true,false,true,false
p30pct,ZB2_829a3080e1aa6081,2,2,true,false,true,false
p30pct,ZB2_829c0aa5a59536b8,2,2,true,false,true,false
p30pct,ZB2_82a57fbd712ef06e,2,2,true,false,true,false
p30pct,ZB2_82c41e6611b01108,2,2,true,false,true,false
p30pct,ZB2_82e3a0528827075e,2,2,true,false,true,false
p30pct,ZB2_83120def56463326,2,2,true,false,true,false
p30pct,ZB2_83159479566df043,2,2,true,false,true,false
p30pct,ZB2_8326265432bd93b4,2,2,true,false,true,false
p30pct,ZB2_833906eb5a97794a,1,1,false,false,false,false
p30pct,ZB2_833b37f196c9a3f7,2,2,true,false,true,false
p30pct,ZB2_8348ebe480e9c10b,2,2,true,false,true,false
p30pct,ZB2_837bc65bb2d063c8,2,2,true,false,true,false
p30pct,ZB2_83ee514a52c388bf,2,2,true,false,true,false
p30pct,ZB2_8401b53f8f6cfd55,2,2,true,false,true,false
p30pct,ZB2_8420856866dd3ea8,1,1,false,false,false,false
p30pct,ZB2_8434b623b5d3dec9,2,2,true,false,true,false
p30pct,ZB2_844c09945e174801,2,2,true,false,true,false
p30pct,ZB2_84abc49b689cb3b9,2,2,true,false,true,false
p30pct,ZB2_84b8ee30a60d5341,2,2,true,false,true,false
p30pct,ZB2_84dd809ac9cf1c3d,2,2,true,false,true,false
p30pct,ZB2_85425976d7fc92cb,2,2,true,false,true,false
p30pct,ZB2_85903876c00d6f13,2,2,true,false,true,false
p30pct,ZB2_8594d5224be19d51,2,2,true,false,true,false
p30pct,ZB2_85aadfd9d3a34124,2,2,true,false,true,false
p30pct,ZB2_85cc13ee2ab8294c,2,2,true,false,true,false
p30pct,ZB2_86026ccc01c93441,2,2,true,false,true,false
p30pct,ZB2_861e26bdc99f87fb,2,2,true,false,true,false
p30pct,ZB2_861e31e16ed9764e,2,2,true,false,true,false
p30pct,ZB2_8647a31ccc6a4dfb,2,2,true,false,true,false
p30pct,ZB2_868039b911b6fd74,2,2,true,false,true,false
p30pct,ZB2_86ab102bac3c2fd7,2,2,true,false,true,false
p30pct,ZB2_86e0883b63700834,1,1,false,false,false,false
p30pct,ZB2_86e317e46bd83769,2,2,true,false,true,false
p30pct,ZB2_873288fe7cf8b56d,2,2,true,false,true,false
p30pct,ZB2_874bb02ef77192fa,2,2,true,false,true,false
p30pct,ZB2_8784bbb023a19cc2,2,2,true,false,true,false
p30pct,ZB2_87efb075fc2750d3,2,2,true,false,true,false
p30pct,ZB2_8801f1d37948e73a,2,2,true,false,true,false
p30pct,ZB2_8808cd00897f8f28,2,2,true,false,true,false
p30pct,ZB2_8847211cfc1fb630,2,2,true,false,true,false
p30pct,ZB2_8893c2e0ae53d453,2,2,true,false,true,false
p30pct,ZB2_8897dd4f6c1b88cd,2,2,true,false,true,false
p30pct,ZB2_889979e4df086d87,2,2,true,false,true,false
p30pct,ZB2_88e36d473efb5745,2,2,true,false,true,false
p30pct,ZB2_88f0488d3aaca4a6,2,2,true,false,true,false
p30pct,ZB2_88f7c7db7e7722c0,2,2,true,false,true,false
p30pct,ZB2_89098e7179834c60,2,2,true,false,true,false
p30pct,ZB2_893d474d668f4d96,2,2,true,false,true,false
p30pct,ZB2_89769e30d5cbf66a,2,2,true,false,true,false
p30pct,ZB2_8989bdb12ce31ad1,2,2,true,false,true,false
p30pct,ZB2_898e5762ec5dbc0c,2,2,true,false,true,false
p30pct,ZB2_89ba9be318a891b8,2,2,true,false,true,false
p30pct,ZB2_89c4b854e752c71e,2,2,true,false,true,false
p30pct,ZB2_89cba2f980eb8587,2,2,true,false,true,false
p30pct,ZB2_8a07d0c309b8ec64,2,2,true,false,true,false
p30pct,ZB2_8a444775d0a9a351,2,2,true,false,true,false
p30pct,ZB2_8a84cf2da8295cfc,2,2,true,false,true,false
p30pct,ZB2_8a8cc0b00e00f045,2,2,true,false,true,false
p30pct,ZB2_8afbb8acd06fcf08,2,2,true,false,true,false
p30pct,ZB2_8b190cda1351787c,2,2,true,false,true,false
p30pct,ZB2_8b877a41ef4f0de6,2,2,true,false,true,false
p30pct,ZB2_8b8c2f977b78e877,2,2,true,false,true,false
p30pct,ZB2_8bc7bed597e37906,2,2,true,false,true,false
p30pct,ZB2_8bde9288dd444143,2,2,true,false,true,false
p30pct,ZB2_8be2bbaea060e434,2,2,true,false,true,false
p30pct,ZB2_8c13d1d6476e3aa4,2,2,true,false,true,false
p30pct,ZB2_8c156901bcb52858,2,2,true,false,true,false
p30pct,ZB2_8c16dd7dad01bb2e,2,2,true,false,true,false
p30pct,ZB2_8c1ed33c7bc91e81,2,2,true,false,true,false
p30pct,ZB2_8c26f2e6630ca266,2,2,true,false,true,false
p30pct,ZB2_8c4821d281842feb,2,2,true,false,true,false
p30pct,ZB2_8c6e394b9e760c9b,2,2,true,false,true,false
p30pct,ZB2_8c805ce6510003f9,2,2,true,false,true,false
p30pct,ZB2_8c9a316e520b4e58,2,2,true,false,true,false
p30pct,ZB2_8cae39525b8a6508,2,2,true,false,true,false
p30pct,ZB2_8cffe55e91763016,2,2,true,false,true,false
p30pct,ZB2_8d9225da0386e0d9,2,2,true,false,true,false
p30pct,ZB2_8da0e4bbf69b9080,2,2,true,false,true,false
p30pct,ZB2_8dae36fc8cbdd110,2,2,true,false,true,false
p30pct,ZB2_8e0dd86d1352ba57,2,2,true,false,true,false
p30pct,ZB2_8e0e4cd31f79b19a,2,2,true,false,true,false
p30pct,ZB2_8e1cfab0941aafc5,2,2,true,false,true,false
p30pct,ZB2_8e473ed96afc65a4,2,2,true,false,true,false
p30pct,ZB2_8ee78032fb5ca32b,2,2,true,false,true,false
p30pct,ZB2_8ef7d6f21a187423,2,2,true,false,true,false
p30pct,ZB2_8f2790dbd6d947ac,2,2,true,false,true,false
p30pct,ZB2_8f452ac333cd0f30,2,2,true,false,true,false
p30pct,ZB2_8f5761fa88b0b240,2,2,true,false,true,false
p30pct,ZB2_8f968b1fe2e633c4,2,2,true,false,true,false
p30pct,ZB2_8f9b57e6a75d4d6e,2,2,true,false,true,false
p30pct,ZB2_8f9cff21821b609f,2,2,true,false,true,false
p30pct,ZB2_8fcd2dea6c3447aa,2,2,true,false,true,false
p30pct,ZB2_9007da7d89995299,2,2,true,false,true,false
p30pct,ZB2_904e5debf16f0f66,2,2,true,false,true,false
p30pct,ZB2_90a05a764064599a,2,2,true,false,true,false
p30pct,ZB2_90b0a5239719aaec,2,2,true,false,true,false
p30pct,ZB2_90b27f1c510a1ec0,2,2,true,false,true,false
p30pct,ZB2_90b907b375baec55,2,2,true,false,true,false
p30pct,ZB2_90f950b4f8c76ed8,2,2,true,false,true,false
p30pct,ZB2_9101a76463050edc,2,2,true,false,true,false
p30pct,ZB2_913c3957b0d9919c,2,2,true,false,true,false
p30pct,ZB2_9143b1e98c16a128,2,2,true,false,true,false
p30pct,ZB2_91444c55c22faf9f,2,2,true,false,true,false
p30pct,ZB2_915da1ec934abf8c,2,2,true,false,true,false
p30pct,ZB2_91ab72d1223765ea,2,2,true,false,true,false
p30pct,ZB2_91bbf4e3cda1dca8,2,2,true,false,true,false
p30pct,ZB2_91d31e813ce1d26a,2,2,true,false,true,false
p30pct,ZB2_925e9087655f51cf,2,2,true,false,true,false
p30pct,ZB2_9302139f85eb03a7,2,2,true,false,true,false
p30pct,ZB2_9316bd6a84ad5196,2,2,true,false,true,false
p30pct,ZB2_934c31b74613dacc,2,2,true,false,true,false
p30pct,ZB2_9360e60ed234dda4,2,2,true,false,true,false
p30pct,ZB2_94213a0f8502254c,2,2,true,false,true,false
p30pct,ZB2_9443d57c8b5d29cf,2,2,true,false,true,false
p30pct,ZB2_94c7e4bd52e7c635,2,2,true,false,true,false
p30pct,ZB2_94c85615a9d0d563,2,2,true,false,true,false
p30pct,ZB2_952515a19e600b8a,2,2,true,false,true,false
p30pct,ZB2_95463def042f67f9,2,2,true,false,true,false
p30pct,ZB2_954cb830b9ac6ecb,2,2,true,false,true,false
p30pct,ZB2_957a987097160c36,2,2,true,false,true,false
p30pct,ZB2_958df92577b62541,2,2,true,false,true,false
p30pct,ZB2_9593669fe054b5c1,2,2,true,false,true,false
p30pct,ZB2_959bf07d78e2cdb2,2,2,true,false,true,false
p30pct,ZB2_95e5e8c7c83221c9,2,2,true,false,true,false
p30pct,ZB2_95ed605f9ea3ca84,2,2,true,false,true,false
p30pct,ZB2_962aa8a1087ba421,2,2,true,false,true,false
p30pct,ZB2_963ba5fab72af1e7,2,2,true,false,true,false
p30pct,ZB2_9644af020d6c6007,2,2,true,false,true,false
p30pct,ZB2_96aa479f82d5e806,2,2,true,false,true,false
p30pct,ZB2_96ba42f3a6b301ce,2,2,true,false,true,false
p30pct,ZB2_96ec602592fae464,2,2,true,false,true,false
p30pct,ZB2_9734e459f90ed15c,2,2,true,false,true,false
p30pct,ZB2_973a4863deaf0802,2,2,true,false,true,false
p30pct,ZB2_97eb43162f3e5bca,2,2,true,false,true,false
p30pct,ZB2_9814e1ff28edf539,2,2,true,false,true,false
p30pct,ZB2_988e15b8d1590ae6,2,2,true,false,true,false
p30pct,ZB2_98c7218488aa6657,2,2,true,false,true,false
p30pct,ZB2_98caee031ad57910,2,2,true,false,true,false
p30pct,ZB2_99885824fccb859d,2,2,true,false,true,false
p30pct,ZB2_99c20649a2f51471,2,2,true,false,true,false
p30pct,ZB2_99c5d8ee7abe2b0b,2,2,true,false,true,false
p30pct,ZB2_99dddb9e127d3d13,2,2,true,false,true,false
p30pct,ZB2_99e76b30e5b19bb4,2,2,true,false,true,false
p30pct,ZB2_9a03c4b61c0c0cdb,2,2,true,false,true,false
p30pct,ZB2_9a86d6888abd737c,2,2,true,false,true,false
p30pct,ZB2_9a89006c2be0170a,2,2,true,false,true,false
p30pct,ZB2_9ac87c802482c77e,2,2,true,false,true,false
p30pct,ZB2_9adc88b071a62d8d,2,2,true,false,true,false
p30pct,ZB2_9aee5898b40b69c5,2,2,true,false,true,false
p30pct,ZB2_9af9031a3b560869,2,2,true,false,true,false
p30pct,ZB2_9b016ece29f39f2f,2,2,true,false,true,false
p30pct,ZB2_9b11cf237a1a3eff,2,2,true,false,true,false
p30pct,ZB2_9b406e687347dee2,2,2,true,false,true,false
p30pct,ZB2_9b882221801524b4,2,2,true,false,true,false
p30pct,ZB2_9b8fa5aff1bf3d8b,2,2,true,false,true,false
p30pct,ZB2_9b9c7edcb0c1f53b,2,2,true,false,true,false
p30pct,ZB2_9bab5d0f1b57efac,2,2,true,false,true,false
p30pct,ZB2_9c006668ca7f4053,2,2,true,false,true,false
p30pct,ZB2_9c0b9dfec40e91b3,2,2,true,false,true,false
p30pct,ZB2_9c0beaf0e758e3d1,2,2,true,false,true,false
p30pct,ZB2_9c1bd962d7f2a89d,2,2,true,false,true,false
p30pct,ZB2_9c1eef2b7da26e2d,2,2,true,false,true,false
p30pct,ZB2_9c496da3f932e83e,2,2,true,false,true,false
p30pct,ZB2_9c78811cbe78c472,2,2,true,false,true,false
p30pct,ZB2_9c90fcc0540fa8fd,2,2,true,false,true,false
p30pct,ZB2_9cadfc2b1a4ede90,2,2,true,false,true,false
p30pct,ZB2_9ce076dd66c25027,2,2,true,false,true,false
p30pct,ZB2_9ce1c9aa849353b6,2,2,true,false,true,false
p30pct,ZB2_9d0c764e90369cc0,2,2,true,false,true,false
p30pct,ZB2_9d385da1682f7951,2,2,true,false,true,false
p30pct,ZB2_9d4ca7a547bfc9cc,2,2,true,false,true,false
p30pct,ZB2_9d51ed3b18b4bd4f,2,2,true,false,true,false
p30pct,ZB2_9d6c5c0ef41bc2ae,2,2,true,false,true,false
p30pct,ZB2_9da74814aeab774c,2,2,true,false,true,false
p30pct,ZB2_9e449f2700768480,2,2,true,false,true,false
p30pct,ZB2_9e676a2264472ea3,2,2,true,false,true,false
p30pct,ZB2_9e834be89897c571,2,2,true,false,true,false
p30pct,ZB2_9ea6521e731309f3,2,2,true,false,true,false
p30pct,ZB2_9ea6f279b482d0e1,2,2,true,false,true,false
p30pct,ZB2_9efade84a2924cf7,2,2,true,false,true,false
p30pct,ZB2_9f904a59535190c2,2,2,true,false,true,false
p30pct,ZB2_a02081202862c602,2,2,true,false,true,false
p30pct,ZB2_a06ba2f525e2e4df,2,2,true,false,true,false
p30pct,ZB2_a0793cc5274418bb,2,2,true,false,true,false
p30pct,ZB2_a07f2ec57ef2ed21,2,2,true,false,true,false
p30pct,ZB2_a0e49436336fa21f,2,2,true,false,true,false
p30pct,ZB2_a0ea282a2aa0ba1f,2,2,true,false,true,false
p30pct,ZB2_a13e13c79a43e06a,2,2,true,false,true,false
p30pct,ZB2_a155e69a6e08e0aa,2,2,true,false,true,false
p30pct,ZB2_a15e59a82305d967,2,2,true,false,true,false
p30pct,ZB2_a1772e35d4ded0ce,2,2,true,false,true,false
p30pct,ZB2_a186c4b6262af5ea,2,2,true,false,true,false
p30pct,ZB2_a1954633945c9fc0,2,2,true,false,true,false
p30pct,ZB2_a1a15208a120576c,2,2,true,false,true,false
p30pct,ZB2_a1acff5032f1b4b0,2,2,true,false,true,false
p30pct,ZB2_a1aeef292d9b8b72,2,2,true,false,true,false
p30pct,ZB2_a1af5ef24aec2701,2,2,true,false,true,false
p30pct,ZB2_a1d90a51cd9ca8b0,2,2,true,false,true,false
p30pct,ZB2_a2041172f6827e9d,2,2,true,false,true,false
p30pct,ZB2_a20851846e1183db,2,2,true,false,true,false
p30pct,ZB2_a21659f9d14f08b2,2,2,true,false,true,false
p30pct,ZB2_a28acbd2c209b00f,2,2,true,false,true,false
p30pct,ZB2_a29f31304c75759e,2,2,true,false,true,false
p30pct,ZB2_a2a16d0d47967f7a,2,2,true,false,true,false
p30pct,ZB2_a306772f06b0b1f8,2,2,true,false,true,false
p30pct,ZB2_a309631a690cb0c0,2,2,true,false,true,false
p30pct,ZB2_a343ee2fe591845a,2,2,true,false,true,false
p30pct,ZB2_a370dc890340b30e,2,2,true,false,true,false
p30pct,ZB2_a3b55a08889bac74,2,2,true,false,true,false
p30pct,ZB2_a46019421a8f647c,2,2,true,false,true,false
p30pct,ZB2_a465f61fc3a2d543,2,2,true,false,true,false
p30pct,ZB2_a489deb3744b8eee,2,2,true,false,true,false
p30pct,ZB2_a4b393998947d171,2,2,true,false,true,false
p30pct,ZB2_a4d27f0c31a74705,2,2,true,false,true,false
p30pct,ZB2_a4ed53bd82dcfdcb,2,2,true,false,true,false
p30pct,ZB2_a50257e2eb1bb893,2,2,true,false,true,false
p30pct,ZB2_a57bd8f8307a4412,2,2,true,false,true,false
p30pct,ZB2_a609f17cd13ae659,2,2,true,false,true,false
p30pct,ZB2_a60cdc22d274e45a,2,2,true,false,true,false
p30pct,ZB2_a641b764b31f5e5d,2,2,true,false,true,false
p30pct,ZB2_a686b367cb425387,2,2,true,false,true,false
p30pct,ZB2_a688076647417635,2,2,true,false,true,false
p30pct,ZB2_a697a9d2ee6f2982,2,2,true,false,true,false
p30pct,ZB2_a6b7f987ef35b763,2,2,true,false,true,false
p30pct,ZB2_a6c173ed82472eea,2,2,true,false,true,false
p30pct,ZB2_a6d8a2fb41c89356,2,2,true,false,true,false
p30pct,ZB2_a6df75bde9662a86,2,2,true,false,true,false
p30pct,ZB2_a6e2899f5e5414ca,2,2,true,false,true,false
p30pct,ZB2_a6f0f0563a5045c5,2,2,true,false,true,false
p30pct,ZB2_a70297180a8cb7a6,2,2,true,false,true,false
p30pct,ZB2_a71ad77ecb8f7523,2,2,true,false,true,false
p30pct,ZB2_a7760827ad7fed6a,2,2,true,false,true,false
p30pct,ZB2_a77854eba4572fcc,2,2,true,false,true,false
p30pct,ZB2_a7d9b271d955f35a,2,2,true,false,true,false
p30pct,ZB2_a7f79e184bbe729e,2,2,true,false,true,false
p30pct,ZB2_a859da2a6004f887,1,1,false,false,false,false
p30pct,ZB2_a863d31c8c9162d2,2,2,true,false,true,false
p30pct,ZB2_a89470d0ee50f452,2,2,true,false,true,false
p30pct,ZB2_a89f557af0be1165,2,2,true,false,true,false
p30pct,ZB2_a8b5cbdd1d548241,2,2,true,false,true,false
p30pct,ZB2_a8c9d39f941bdbb4,2,2,true,false,true,false
p30pct,ZB2_a8fea7f62ad00297,2,2,true,false,true,false
p30pct,ZB2_a93c4e6ea25e5074,2,2,true,false,true,false
p30pct,ZB2_a94c1ea92030d61b,2,2,true,false,true,false
p30pct,ZB2_a9858036f5ee2714,2,2,true,false,true,false
p30pct,ZB2_a9efa3621a30f244,2,2,true,false,true,false
p30pct,ZB2_a9fd15eb8eb3fe86,2,2,true,false,true,false
p30pct,ZB2_aa8de08901298fef,2,2,true,false,true,false
p30pct,ZB2_aad673d14709faa3,2,2,true,false,true,false
p30pct,ZB2_aaeca949902e80b3,2,2,true,false,true,false
p30pct,ZB2_ab13534dda227164,2,2,true,false,true,false
p30pct,ZB2_ab22bc86a217978a,2,2,true,false,true,false
p30pct,ZB2_ab2aa6cf8cf5fd9c,2,2,true,false,true,false
p30pct,ZB2_ab6a6a159cea2e10,2,2,true,false,true,false
